missing_rate,algorithm,n,triplet_mean,triplet_median,rf_mean,rf_median,infer_mean,solve_mean,inferred_triplets_mean
0.0,FullTripletTMC_SMJ16,50,0.934192,0.9345,0.88045436340551,0.8851224105461393,1.0280804361399998,6.623008866560002,39186.94
0.0,NeighborJoining,50,0.978472,0.9964999999999999,0.9003225806451612,0.8951612903225805,0.0,0.5506934314600034,39186.94
0.0,UPGMA,50,0.9817400000000001,0.9959,0.8777419354838709,0.8709677419354839,0.0,0.5060682862200002,39186.94
0.0,VanillaGreedy,50,0.792628,0.7835,0.6318804091266719,0.6451612903225806,0.0,0.0652008313999914,39186.94
0.3,FullTripletTMC_SMJ16,50,0.945848,0.9564999999999999,0.31239857959698436,0.31351001939237233,1.0718541586800097,6.874140244259998,37363.58
0.3,NeighborJoining,50,0.947588,0.9763,0.6603225806451613,0.6693548387096775,0.0,0.5034959017199958,37363.58
0.3,UPGMA,50,0.96348,0.9867,0.6696774193548387,0.6774193548387097,0.0,0.46745887195999103,37363.58
0.3,VanillaGreedy,50,0.830964,0.8481000000000001,0.3763912929451875,0.3709677419354839,0.0,0.08792571396001446,37363.58
