repeat,seed,n_cells,n_sites,edit_states,missing_rate,algorithm,possible_triplets,inferred_triplets,triplet_coverage,triplet_accuracy,rf_similarity,triplet_inference_seconds,solve_seconds
0,6403305,64,20,3,0.3,NeighborJoining,41664,37688,0.9045698924731183,0.7834,0.5161290322580645,0.0,0.3555906749999167
1,6403306,64,20,3,0.3,FullTripletTMC_SMJ16,41664,38261,0.9183227726574501,0.968,0.18644067796610164,0.9202274499999703,6.205307877999985
1,6403306,64,20,3,0.3,VanillaGreedy,41664,38261,0.9183227726574501,0.8194,0.29508196721311475,0.0,0.05487095800003772
1,6403306,64,20,3,0.3,UPGMA,41664,38261,0.9183227726574501,0.928,0.5161290322580645,0.0,0.4619870820000642
1,6403306,64,20,3,0.3,NeighborJoining,41664,38261,0.9183227726574501,0.9868,0.5483870967741935,0.0,0.3587992760000134
2,6403307,64,20,3,0.3,FullTripletTMC_SMJ16,41664,37109,0.8906730030721967,0.9198,0.3220338983050848,0.9317417040000464,5.984199111000066
2,6403307,64,20,3,0.3,VanillaGreedy,41664,37109,0.8906730030721967,0.7176,0.27419354838709675,0.0,0.0560118789999251
2,6403307,64,20,3,0.3,UPGMA,41664,37109,0.8906730030721967,0.9362,0.3870967741935484,0.0,0.38625831799993193
2,6403307,64,20,3,0.3,NeighborJoining,41664,37109,0.8906730030721967,0.5802,0.5161290322580645,0.0,0.7166907650000667
3,6403308,64,20,3,0.3,FullTripletTMC_SMJ16,41664,37071,0.8897609447004609,0.8906,0.15254237288135597,1.0475336990000415,5.9454566539999405
3,6403308,64,20,3,0.3,VanillaGreedy,41664,37071,0.8897609447004609,0.8674,0.27419354838709675,0.0,0.05088609100005215
3,6403308,64,20,3,0.3,UPGMA,41664,37071,0.8897609447004609,0.9324,0.4354838709677419,0.0,0.389023773999952
3,6403308,64,20,3,0.3,NeighborJoining,41664,37071,0.8897609447004609,0.7634,0.5806451612903225,0.0,0.5571383479999668
4,6403309,64,20,3,0.3,FullTripletTMC_SMJ16,41664,37386,0.8973214285714286,0.898,0.2184873949579832,0.918354690000001,5.197356183000011
4,6403309,64,20,3,0.3,VanillaGreedy,41664,37386,0.8973214285714286,0.7554,0.2764227642276422,0.0,0.05865538099999412
4,6403309,64,20,3,0.3,UPGMA,41664,37386,0.8973214285714286,0.9018,0.3548387096774194,0.0,0.40953037299993866
4,6403309,64,20,3,0.3,NeighborJoining,41664,37386,0.8973214285714286,0.7664,0.32258064516129037,0.0,0.4058023149999599
5,6403310,64,20,3,0.3,FullTripletTMC_SMJ16,41664,37330,0.8959773425499232,0.9468,0.25210084033613445,0.9908439090000911,4.983511489999955
5,6403310,64,20,3,0.3,VanillaGreedy,41664,37330,0.8959773425499232,0.8168,0.22580645161290325,0.0,0.05155125900000712
5,6403310,64,20,3,0.3,UPGMA,41664,37330,0.8959773425499232,0.9542,0.4193548387096774,0.0,0.394581033999998
5,6403310,64,20,3,0.3,NeighborJoining,41664,37330,0.8959773425499232,0.9142,0.3709677419354839,0.0,0.39856320100000175
6,6403311,64,20,3,0.3,FullTripletTMC_SMJ16,41664,38118,0.9148905529953917,0.9432,0.288135593220339,0.9945490909999535,5.7484922339999684
6,6403311,64,20,3,0.3,VanillaGreedy,41664,38118,0.9148905529953917,0.9114,0.24390243902439024,0.0,0.04712071400001605
6,6403311,64,20,3,0.3,UPGMA,41664,38118,0.9148905529953917,0.9298,0.4516129032258065,0.0,0.5447215670000105
6,6403311,64,20,3,0.3,NeighborJoining,41664,38118,0.9148905529953917,0.9252,0.4838709677419355,0.0,0.4063279499999908
7,6403312,64,20,3,0.3,FullTripletTMC_SMJ16,41664,37338,0.8961693548387096,0.945,0.2184873949579832,0.9108271719999266,4.848645640999962
7,6403312,64,20,3,0.3,VanillaGreedy,41664,37338,0.8961693548387096,0.8836,0.24193548387096775,0.0,0.052366926999980024
7,6403312,64,20,3,0.3,UPGMA,41664,37338,0.8961693548387096,0.93,0.4354838709677419,0.0,0.49384222699995917
7,6403312,64,20,3,0.3,NeighborJoining,41664,37338,0.8961693548387096,0.944,0.3870967741935484,0.0,0.4557378729999755
8,6403313,64,20,3,0.3,FullTripletTMC_SMJ16,41664,37643,0.9034898233486943,0.7784,0.27118644067796616,1.0112364289999505,6.16162625700008
8,6403313,64,20,3,0.3,VanillaGreedy,41664,37643,0.9034898233486943,0.5342,0.27419354838709675,0.0,0.04973179999990407
8,6403313,64,20,3,0.3,UPGMA,41664,37643,0.9034898233486943,0.7026,0.4193548387096774,0.0,0.34744473899991135
8,6403313,64,20,3,0.3,NeighborJoining,41664,37643,0.9034898233486943,0.7732,0.4838709677419355,0.0,0.3691105470001048
9,6403314,64,20,3,0.3,FullTripletTMC_SMJ16,41664,37230,0.8935771889400922,0.9212,0.1709401709401709,1.1014887559999806,6.89537921200008
9,6403314,64,20,3,0.3,VanillaGreedy,41664,37230,0.8935771889400922,0.8238,0.17886178861788615,0.0,0.0555403529999694
9,6403314,64,20,3,0.3,UPGMA,41664,37230,0.8935771889400922,0.7586,0.27419354838709675,0.0,0.6141997219999666
9,6403314,64,20,3,0.3,NeighborJoining,41664,37230,0.8935771889400922,0.6574,0.29032258064516125,0.0,0.37997449299996333
10,6403315,64,20,3,0.3,FullTripletTMC_SMJ16,41664,37237,0.8937451996927803,0.9068,0.27118644067796616,0.8968231640000113,5.854394812999999
10,6403315,64,20,3,0.3,VanillaGreedy,41664,37237,0.8937451996927803,0.8158,0.16129032258064513,0.0,0.06315148700002737
10,6403315,64,20,3,0.3,UPGMA,41664,37237,0.8937451996927803,0.9232,0.3870967741935484,0.0,0.4332775179999544
10,6403315,64,20,3,0.3,NeighborJoining,41664,37237,0.8937451996927803,0.9252,0.4516129032258065,0.0,0.6004882689999249
11,6403316,64,20,3,0.3,FullTripletTMC_SMJ16,41664,37033,0.888848886328725,0.9618,0.3697478991596639,0.9912662959999352,4.963819440000066
11,6403316,64,20,3,0.3,VanillaGreedy,41664,37033,0.888848886328725,0.628,0.22580645161290325,0.0,0.056077669000046626
11,6403316,64,20,3,0.3,UPGMA,41664,37033,0.888848886328725,0.9206,0.3548387096774194,0.0,0.39068785199992817
11,6403316,64,20,3,0.3,NeighborJoining,41664,37033,0.888848886328725,0.8566,0.3870967741935484,0.0,0.4125884779999751
12,6403317,64,20,3,0.3,FullTripletTMC_SMJ16,41664,37239,0.893793202764977,0.764,0.1367521367521367,0.8847447239999155,7.1221155139999155
12,6403317,64,20,3,0.3,VanillaGreedy,41664,37239,0.893793202764977,0.7488,0.19354838709677424,0.0,0.05608115099994393
12,6403317,64,20,3,0.3,UPGMA,41664,37239,0.893793202764977,0.863,0.3870967741935484,0.0,0.38758992699990813
12,6403317,64,20,3,0.3,NeighborJoining,41664,37239,0.893793202764977,0.7452,0.3870967741935484,0.0,0.6140957889999754
13,6403318,64,20,3,0.3,FullTripletTMC_SMJ16,41664,37252,0.894105222734255,0.9572,0.23529411764705888,0.8930009449999261,4.952148149999971
13,6403318,64,20,3,0.3,VanillaGreedy,41664,37252,0.894105222734255,0.7596,0.32258064516129037,0.0,0.043484627999987424
13,6403318,64,20,3,0.3,UPGMA,41664,37252,0.894105222734255,0.9948,0.5483870967741935,0.0,0.4321322289999898
13,6403318,64,20,3,0.3,NeighborJoining,41664,37252,0.894105222734255,0.9912,0.5483870967741935,0.0,0.4598952979999922
14,6403319,64,20,3,0.3,FullTripletTMC_SMJ16,41664,37004,0.888152841781874,0.9632,0.288135593220339,1.0354750650000142,6.213998628000013
14,6403319,64,20,3,0.3,VanillaGreedy,41664,37004,0.888152841781874,0.6682,0.17741935483870963,0.0,0.05458170199995038
14,6403319,64,20,3,0.3,UPGMA,41664,37004,0.888152841781874,0.8052,0.5806451612903225,0.0,0.35929799699999876
14,6403319,64,20,3,0.3,NeighborJoining,41664,37004,0.888152841781874,0.7062,0.5161290322580645,0.0,0.40940791200000604
15,6403320,64,20,3,0.3,FullTripletTMC_SMJ16,41664,36650,0.8796562980030722,0.4412,0.2033898305084746,0.8968469799999639,6.14346909599999
15,6403320,64,20,3,0.3,VanillaGreedy,41664,36650,0.8796562980030722,0.574,0.20967741935483875,0.0,0.04819510300001184
15,6403320,64,20,3,0.3,UPGMA,41664,36650,0.8796562980030722,0.7056,0.4032258064516129,0.0,0.3757266629999094
15,6403320,64,20,3,0.3,NeighborJoining,41664,36650,0.8796562980030722,0.6654,0.3870967741935484,0.0,0.4382307939999919
16,6403321,64,20,3,0.3,FullTripletTMC_SMJ16,41664,37076,0.8898809523809523,0.6154,0.18487394957983194,0.8813402609999912,4.83151442399992
16,6403321,64,20,3,0.3,VanillaGreedy,41664,37076,0.8898809523809523,0.6816,0.14634146341463417,0.0,0.05040760500003216
16,6403321,64,20,3,0.3,UPGMA,41664,37076,0.8898809523809523,0.7582,0.532258064516129,0.0,0.532876263999924
16,6403321,64,20,3,0.3,NeighborJoining,41664,37076,0.8898809523809523,0.7652,0.4354838709677419,0.0,0.38751816000001327
17,6403322,64,20,3,0.3,FullTripletTMC_SMJ16,41664,37296,0.8951612903225806,0.8896,0.2016806722689075,1.036861253999973,5.252679476000026
17,6403322,64,20,3,0.3,VanillaGreedy,41664,37296,0.8951612903225806,0.8784,0.4032258064516129,0.0,0.05343728000002557
17,6403322,64,20,3,0.3,UPGMA,41664,37296,0.8951612903225806,0.9646,0.5161290322580645,0.0,0.3663372179998987
17,6403322,64,20,3,0.3,NeighborJoining,41664,37296,0.8951612903225806,0.7856,0.467741935483871,0.0,0.36029207000001406
18,6403323,64,20,3,0.3,FullTripletTMC_SMJ16,41664,38563,0.9255712365591398,0.9216,0.30508474576271183,0.9014697179999303,5.8177346659999785
18,6403323,64,20,3,0.3,VanillaGreedy,41664,38563,0.9255712365591398,0.7204,0.3548387096774194,0.0,0.04545240799996009
18,6403323,64,20,3,0.3,UPGMA,41664,38563,0.9255712365591398,0.956,0.532258064516129,0.0,0.37566486299999724
18,6403323,64,20,3,0.3,NeighborJoining,41664,38563,0.9255712365591398,0.949,0.5161290322580645,0.0,0.4010936720000018
19,6403324,64,20,3,0.3,FullTripletTMC_SMJ16,41664,38375,0.9210589477726574,0.9178,0.26890756302521013,0.943546475000062,5.205212787999926
19,6403324,64,20,3,0.3,VanillaGreedy,41664,38375,0.9210589477726574,0.8882,0.532258064516129,0.0,0.04825514200001635
19,6403324,64,20,3,0.3,UPGMA,41664,38375,0.9210589477726574,0.9388,0.5161290322580645,0.0,0.3609196439999778
19,6403324,64,20,3,0.3,NeighborJoining,41664,38375,0.9210589477726574,0.9304,0.467741935483871,0.0,0.4188310920000049
20,6403325,64,20,3,0.3,FullTripletTMC_SMJ16,41664,37775,0.9066580261136713,0.94,0.1694915254237288,0.8994223220000777,6.618505574999972
20,6403325,64,20,3,0.3,VanillaGreedy,41664,37775,0.9066580261136713,0.6508,0.14516129032258063,0.0,0.05196145399997931
20,6403325,64,20,3,0.3,UPGMA,41664,37775,0.9066580261136713,0.966,0.32258064516129037,0.0,0.36037823100002697
20,6403325,64,20,3,0.3,NeighborJoining,41664,37775,0.9066580261136713,0.9452,0.27419354838709675,0.0,0.42690425800003595
21,6403326,64,20,3,0.3,FullTripletTMC_SMJ16,41664,38096,0.9143625192012289,0.938,0.1694915254237288,0.92154364299995,6.113997761000064
21,6403326,64,20,3,0.3,VanillaGreedy,41664,38096,0.9143625192012289,0.6598,0.16393442622950816,0.0,0.04584493499999098
21,6403326,64,20,3,0.3,UPGMA,41664,38096,0.9143625192012289,0.9802,0.5483870967741935,0.0,0.40615579900008925
21,6403326,64,20,3,0.3,NeighborJoining,41664,38096,0.9143625192012289,0.9746,0.4838709677419355,0.0,0.3770879109999896
22,6403327,64,20,3,0.3,FullTripletTMC_SMJ16,41664,37643,0.9034898233486943,0.6988,0.2033898305084746,0.9400332849999131,5.9249801230000685
22,6403327,64,20,3,0.3,VanillaGreedy,41664,37643,0.9034898233486943,0.7386,0.30645161290322576,0.0,0.048765683000056015
22,6403327,64,20,3,0.3,UPGMA,41664,37643,0.9034898233486943,0.633,0.3548387096774194,0.0,0.35741382499998053
22,6403327,64,20,3,0.3,NeighborJoining,41664,37643,0.9034898233486943,0.6776,0.4032258064516129,0.0,0.41788062400007675
23,6403328,64,20,3,0.3,FullTripletTMC_SMJ16,41664,37383,0.8972494239631337,0.9268,0.1694915254237288,0.9154187110000294,6.70252602000005
23,6403328,64,20,3,0.3,VanillaGreedy,41664,37383,0.8972494239631337,0.5986,0.3089430894308943,0.0,0.053791986000078396
23,6403328,64,20,3,0.3,UPGMA,41664,37383,0.8972494239631337,0.796,0.4838709677419355,0.0,0.3731276459999435
23,6403328,64,20,3,0.3,NeighborJoining,41664,37383,0.8972494239631337,0.6764,0.4193548387096774,0.0,0.3891556120000814
24,6403329,64,20,3,0.3,FullTripletTMC_SMJ16,41664,37888,0.9093701996927803,0.9454,0.23728813559322037,0.9706870689999505,5.894073827999932
24,6403329,64,20,3,0.3,VanillaGreedy,41664,37888,0.9093701996927803,0.7428,0.29032258064516125,0.0,0.06116956500000015
24,6403329,64,20,3,0.3,UPGMA,41664,37888,0.9093701996927803,0.9566,0.4032258064516129,0.0,0.5613461130000132
24,6403329,64,20,3,0.3,NeighborJoining,41664,37888,0.9093701996927803,0.9668,0.3870967741935484,0.0,0.39943073300003107
25,6403330,64,20,3,0.3,FullTripletTMC_SMJ16,41664,37079,0.8899529569892473,0.5334,0.2016806722689075,0.9301402039999402,5.00508353500004
25,6403330,64,20,3,0.3,VanillaGreedy,41664,37079,0.8899529569892473,0.578,0.17886178861788615,0.0,0.04714155600004233
25,6403330,64,20,3,0.3,UPGMA,41664,37079,0.8899529569892473,0.6126,0.30645161290322576,0.0,0.33630479699991156
25,6403330,64,20,3,0.3,NeighborJoining,41664,37079,0.8899529569892473,0.4932,0.32258064516129037,0.0,0.5622224300000198
26,6403331,64,20,3,0.3,FullTripletTMC_SMJ16,41664,37884,0.9092741935483871,0.9534,0.2542372881355932,0.9270120620000171,6.280103231999988
26,6403331,64,20,3,0.3,VanillaGreedy,41664,37884,0.9092741935483871,0.794,0.27419354838709675,0.0,0.0528743919999215
26,6403331,64,20,3,0.3,UPGMA,41664,37884,0.9092741935483871,0.8804,0.4516129032258065,0.0,0.36040652099995896
26,6403331,64,20,3,0.3,NeighborJoining,41664,37884,0.9092741935483871,0.9518,0.467741935483871,0.0,0.41381272200010244
27,6403332,64,20,3,0.3,FullTripletTMC_SMJ16,41664,37384,0.897273425499232,0.7104,0.10084033613445376,1.1155580089998693,4.841837723000026
27,6403332,64,20,3,0.3,VanillaGreedy,41664,37384,0.897273425499232,0.715,0.33870967741935487,0.0,0.05551943599994047
27,6403332,64,20,3,0.3,UPGMA,41664,37384,0.897273425499232,0.7512,0.4516129032258065,0.0,0.4488646259999314
27,6403332,64,20,3,0.3,NeighborJoining,41664,37384,0.897273425499232,0.6166,0.3870967741935484,0.0,0.3689619000001585
28,6403333,64,20,3,0.3,FullTripletTMC_SMJ16,41664,37996,0.9119623655913979,0.9244,0.1694915254237288,0.9224216039999646,6.227741057000003
28,6403333,64,20,3,0.3,VanillaGreedy,41664,37996,0.9119623655913979,0.7856,0.20967741935483875,0.0,0.046146912000040174
28,6403333,64,20,3,0.3,UPGMA,41664,37996,0.9119623655913979,0.942,0.3548387096774194,0.0,0.3782695550000881
28,6403333,64,20,3,0.3,NeighborJoining,41664,37996,0.9119623655913979,0.9366,0.467741935483871,0.0,0.35338021799998387
29,6403334,64,20,3,0.3,FullTripletTMC_SMJ16,41664,36606,0.8786002304147466,0.8582,0.23728813559322037,0.9353887999998278,6.44144788299991
29,6403334,64,20,3,0.3,VanillaGreedy,41664,36606,0.8786002304147466,0.7298,0.16260162601626016,0.0,0.06813635100002102
29,6403334,64,20,3,0.3,UPGMA,41664,36606,0.8786002304147466,0.6548,0.4354838709677419,0.0,0.43601693999994495
29,6403334,64,20,3,0.3,NeighborJoining,41664,36606,0.8786002304147466,0.495,0.3548387096774194,0.0,0.4110957560001225
30,6403335,64,20,3,0.3,FullTripletTMC_SMJ16,41664,37839,0.9081941244239631,0.952,0.27118644067796616,0.9221420090000265,6.028365419000011
30,6403335,64,20,3,0.3,VanillaGreedy,41664,37839,0.9081941244239631,0.7886,0.32258064516129037,0.0,0.049100980000048366
30,6403335,64,20,3,0.3,UPGMA,41664,37839,0.9081941244239631,0.986,0.4354838709677419,0.0,0.4110876830000052
30,6403335,64,20,3,0.3,NeighborJoining,41664,37839,0.9081941244239631,0.9692,0.4516129032258065,0.0,0.36570750800001406
31,6403336,64,20,3,0.3,FullTripletTMC_SMJ16,41664,38384,0.9212749615975423,0.9482,0.18644067796610164,0.9109565670000848,6.139755196999886
31,6403336,64,20,3,0.3,VanillaGreedy,41664,38384,0.9212749615975423,0.8142,0.24390243902439024,0.0,0.04382977699992807
31,6403336,64,20,3,0.3,UPGMA,41664,38384,0.9212749615975423,0.9544,0.4193548387096774,0.0,0.388013366999985
31,6403336,64,20,3,0.3,NeighborJoining,41664,38384,0.9212749615975423,0.9516,0.3548387096774194,0.0,0.374275377999993
32,6403337,64,20,3,0.3,FullTripletTMC_SMJ16,41664,36613,0.8787682411674347,0.926,0.22033898305084743,0.9687558420000641,6.2024533660001
32,6403337,64,20,3,0.3,VanillaGreedy,41664,36613,0.8787682411674347,0.5164,0.24193548387096775,0.0,0.05657725700007177
32,6403337,64,20,3,0.3,UPGMA,41664,36613,0.8787682411674347,0.8462,0.5483870967741935,0.0,0.6635435719999805
32,6403337,64,20,3,0.3,NeighborJoining,41664,36613,0.8787682411674347,0.6548,0.467741935483871,0.0,0.3989149300000463
33,6403338,64,20,3,0.3,FullTripletTMC_SMJ16,41664,37298,0.8952092933947773,0.9138,0.3025210084033614,1.0040742910000517,4.88012047899997
33,6403338,64,20,3,0.3,VanillaGreedy,41664,37298,0.8952092933947773,0.673,0.13008130081300817,0.0,0.05721259100005227
33,6403338,64,20,3,0.3,UPGMA,41664,37298,0.8952092933947773,0.9908,0.5161290322580645,0.0,0.3835995350000303
33,6403338,64,20,3,0.3,NeighborJoining,41664,37298,0.8952092933947773,0.7516,0.33870967741935487,0.0,0.3681324740000491
34,6403339,64,20,3,0.3,FullTripletTMC_SMJ16,41664,36955,0.8869767665130568,0.936,0.2542372881355932,0.9490992389999064,5.9604877499998565
34,6403339,64,20,3,0.3,VanillaGreedy,41664,36955,0.8869767665130568,0.87,0.14516129032258063,0.0,0.059524897000073906
34,6403339,64,20,3,0.3,UPGMA,41664,36955,0.8869767665130568,0.9838,0.6129032258064516,0.0,0.3872681679999914
34,6403339,64,20,3,0.3,NeighborJoining,41664,36955,0.8869767665130568,0.9674,0.4516129032258065,0.0,0.36657340699980523
35,6403340,64,20,3,0.3,FullTripletTMC_SMJ16,41664,36905,0.8857766897081413,0.8684,0.23529411764705888,0.8966525400001046,5.5349929359999805
35,6403340,64,20,3,0.3,VanillaGreedy,41664,36905,0.8857766897081413,0.543,0.21138211382113825,0.0,0.053675582000096256
35,6403340,64,20,3,0.3,UPGMA,41664,36905,0.8857766897081413,0.9056,0.4516129032258065,0.0,0.4406127429999742
35,6403340,64,20,3,0.3,NeighborJoining,41664,36905,0.8857766897081413,0.7866,0.5,0.0,0.432926266000095
36,6403341,64,20,3,0.3,FullTripletTMC_SMJ16,41664,39002,0.936107910906298,0.9416,0.22033898305084743,0.9631022910000411,6.221268098999872
36,6403341,64,20,3,0.3,VanillaGreedy,41664,39002,0.936107910906298,0.8708,0.32258064516129037,0.0,0.052717328000198904
36,6403341,64,20,3,0.3,UPGMA,41664,39002,0.936107910906298,0.9408,0.467741935483871,0.0,0.35643508899988774
36,6403341,64,20,3,0.3,NeighborJoining,41664,39002,0.936107910906298,0.8728,0.4838709677419355,0.0,0.41910281700006635
37,6403342,64,20,3,0.3,FullTripletTMC_SMJ16,41664,37176,0.8922811059907834,0.8862,0.1367521367521367,0.873501350999959,7.307392489999984
37,6403342,64,20,3,0.3,VanillaGreedy,41664,37176,0.8922811059907834,0.5762,0.11290322580645162,0.0,0.04898485800003982
37,6403342,64,20,3,0.3,UPGMA,41664,37176,0.8922811059907834,0.7572,0.30645161290322576,0.0,0.37850032999995165
37,6403342,64,20,3,0.3,NeighborJoining,41664,37176,0.8922811059907834,0.7682,0.3709677419354839,0.0,0.37794954399987546
38,6403343,64,20,3,0.3,FullTripletTMC_SMJ16,41664,38280,0.918778801843318,0.9632,0.18644067796610164,1.006931121999969,6.855581775000019
38,6403343,64,20,3,0.3,VanillaGreedy,41664,38280,0.918778801843318,0.8408,0.17741935483870963,0.0,0.0566130479999174
38,6403343,64,20,3,0.3,UPGMA,41664,38280,0.918778801843318,0.9912,0.4838709677419355,0.0,0.4215559279998615
38,6403343,64,20,3,0.3,NeighborJoining,41664,38280,0.918778801843318,0.986,0.467741935483871,0.0,0.3955262760000551
39,6403344,64,20,3,0.3,FullTripletTMC_SMJ16,41664,38004,0.9121543778801844,0.9564,0.22033898305084743,0.9651374919999398,5.8548446530001
39,6403344,64,20,3,0.3,VanillaGreedy,41664,38004,0.9121543778801844,0.7502,0.14516129032258063,0.0,0.0572064190000674
39,6403344,64,20,3,0.3,UPGMA,41664,38004,0.9121543778801844,0.9666,0.4516129032258065,0.0,0.5925446719998035
39,6403344,64,20,3,0.3,NeighborJoining,41664,38004,0.9121543778801844,0.79,0.27419354838709675,0.0,0.37550124000017604
40,6403345,64,20,3,0.3,FullTripletTMC_SMJ16,41664,36755,0.8821764592933948,0.817,0.2542372881355932,0.9375456560001112,5.823467300999937
40,6403345,64,20,3,0.3,VanillaGreedy,41664,36755,0.8821764592933948,0.8514,0.20967741935483875,0.0,0.04686333199992987
40,6403345,64,20,3,0.3,UPGMA,41664,36755,0.8821764592933948,0.8982,0.4032258064516129,0.0,0.6207881650000218
40,6403345,64,20,3,0.3,NeighborJoining,41664,36755,0.8821764592933948,0.7968,0.33870967741935487,0.0,0.36723399199991036
41,6403346,64,20,3,0.3,FullTripletTMC_SMJ16,41664,38380,0.921178955453149,0.9508,0.2542372881355932,0.9078936299999896,6.360549180000135
41,6403346,64,20,3,0.3,VanillaGreedy,41664,38380,0.921178955453149,0.7516,0.3548387096774194,0.0,0.0557680330000494
41,6403346,64,20,3,0.3,UPGMA,41664,38380,0.921178955453149,0.9646,0.3709677419354839,0.0,0.651759132000052
41,6403346,64,20,3,0.3,NeighborJoining,41664,38380,0.921178955453149,0.92,0.3870967741935484,0.0,0.3870640820000517
42,6403347,64,20,3,0.3,FullTripletTMC_SMJ16,41664,38195,0.9167386712749616,0.9448,0.1694915254237288,0.9074151729998903,5.99719914100001
42,6403347,64,20,3,0.3,VanillaGreedy,41664,38195,0.9167386712749616,0.744,0.12903225806451613,0.0,0.049152339999864125
42,6403347,64,20,3,0.3,UPGMA,41664,38195,0.9167386712749616,0.9854,0.467741935483871,0.0,0.37499854900011087
42,6403347,64,20,3,0.3,NeighborJoining,41664,38195,0.9167386712749616,0.9032,0.3709677419354839,0.0,0.5988707740000336
43,6403348,64,20,3,0.3,FullTripletTMC_SMJ16,41664,37470,0.8993375576036866,0.7228,0.27118644067796616,1.0006186410000737,5.988277009000058
43,6403348,64,20,3,0.3,VanillaGreedy,41664,37470,0.8993375576036866,0.7416,0.29268292682926833,0.0,0.059283364999828336
43,6403348,64,20,3,0.3,UPGMA,41664,37470,0.8993375576036866,0.9778,0.532258064516129,0.0,0.39261670199994114
43,6403348,64,20,3,0.3,NeighborJoining,41664,37470,0.8993375576036866,0.9716,0.4193548387096774,0.0,0.370322496999961
44,6403349,64,20,3,0.3,FullTripletTMC_SMJ16,41664,36805,0.8833765360983102,0.554,0.1709401709401709,0.9047851209998043,7.720827947000089
44,6403349,64,20,3,0.3,VanillaGreedy,41664,36805,0.8833765360983102,0.6766,0.32258064516129037,0.0,0.0520469509999657
44,6403349,64,20,3,0.3,UPGMA,41664,36805,0.8833765360983102,0.6366,0.467741935483871,0.0,0.43757420099996125
44,6403349,64,20,3,0.3,NeighborJoining,41664,36805,0.8833765360983102,0.701,0.532258064516129,0.0,0.5724663200001032
45,6403350,64,20,3,0.3,FullTripletTMC_SMJ16,41664,37088,0.8901689708141322,0.9704,0.3728813559322034,0.9217634890001136,6.00940564199982
45,6403350,64,20,3,0.3,VanillaGreedy,41664,37088,0.8901689708141322,0.7106,0.29268292682926833,0.0,0.06028307399992627
45,6403350,64,20,3,0.3,UPGMA,41664,37088,0.8901689708141322,0.8564,0.3870967741935484,0.0,0.3918587970001681
45,6403350,64,20,3,0.3,NeighborJoining,41664,37088,0.8901689708141322,0.8934,0.4354838709677419,0.0,0.5987358369998219
46,6403351,64,20,3,0.3,FullTripletTMC_SMJ16,41664,37635,0.9032978110599078,0.9658,0.29059829059829057,0.9122028860001592,7.02329293899993
46,6403351,64,20,3,0.3,VanillaGreedy,41664,37635,0.9032978110599078,0.5892,0.24390243902439024,0.0,0.045372790000101304
46,6403351,64,20,3,0.3,UPGMA,41664,37635,0.9032978110599078,0.9738,0.32258064516129037,0.0,0.3651147000000492
46,6403351,64,20,3,0.3,NeighborJoining,41664,37635,0.9032978110599078,0.7708,0.32258064516129037,0.0,0.6474184629998945
47,6403352,64,20,3,0.3,FullTripletTMC_SMJ16,41664,37910,0.9098982334869432,0.9288,0.2184873949579832,0.9386674299998958,5.36964262000015
47,6403352,64,20,3,0.3,VanillaGreedy,41664,37910,0.9098982334869432,0.9428,0.27419354838709675,0.0,0.052946663999819066
47,6403352,64,20,3,0.3,UPGMA,41664,37910,0.9098982334869432,0.9174,0.33870967741935487,0.0,0.42876287200010665
47,6403352,64,20,3,0.3,NeighborJoining,41664,37910,0.9098982334869432,0.9172,0.3870967741935484,0.0,0.3979923689998941
48,6403353,64,20,3,0.3,FullTripletTMC_SMJ16,41664,38467,0.923267089093702,0.9248,0.27118644067796616,0.940196030999914,6.135065269000052
48,6403353,64,20,3,0.3,VanillaGreedy,41664,38467,0.923267089093702,0.6364,0.17886178861788615,0.0,0.057521147999977984
48,6403353,64,20,3,0.3,UPGMA,41664,38467,0.923267089093702,0.9108,0.3548387096774194,0.0,0.5143880349999108
48,6403353,64,20,3,0.3,NeighborJoining,41664,38467,0.923267089093702,0.7578,0.33870967741935487,0.0,0.3632944729999963
49,6403354,64,20,3,0.3,FullTripletTMC_SMJ16,41664,36738,0.8817684331797235,0.8602,0.2033898305084746,0.900057218000029,6.038350822999973
49,6403354,64,20,3,0.3,VanillaGreedy,41664,36738,0.8817684331797235,0.6528,0.14634146341463417,0.0,0.04971459900002628
49,6403354,64,20,3,0.3,UPGMA,41664,36738,0.8817684331797235,0.7272,0.3548387096774194,0.0,0.3919482170001629
49,6403354,64,20,3,0.3,NeighborJoining,41664,36738,0.8817684331797235,0.72,0.29032258064516125,0.0,0.37288385099986954
