repeat,seed,n_cells,n_sites,edit_states,missing_rate,algorithm,possible_triplets,inferred_triplets,triplet_coverage,triplet_accuracy,rf_similarity,triplet_inference_seconds,solve_seconds
0,6403305,64,30,3,0.3,UPGMA,41664,37253,0.8941292242703534,0.9828,0.6612903225806452,0.0,0.4394840119999799
0,6403305,64,30,3,0.3,NeighborJoining,41664,37253,0.8941292242703534,0.9354,0.6612903225806452,0.0,0.3926425050000262
1,6403306,64,30,3,0.3,FullTripletTMC_SMJ16,41664,36832,0.8840245775729647,0.9594,0.423728813559322,0.9449790480000502,6.213033213000017
1,6403306,64,30,3,0.3,VanillaGreedy,41664,36832,0.8840245775729647,0.8504,0.4032258064516129,0.0,0.06805730200005655
1,6403306,64,30,3,0.3,UPGMA,41664,36832,0.8840245775729647,0.9194,0.6451612903225806,0.0,0.3764832030000207
1,6403306,64,30,3,0.3,NeighborJoining,41664,36832,0.8840245775729647,0.9172,0.5806451612903225,0.0,0.4137281420000818
2,6403307,64,30,3,0.3,FullTripletTMC_SMJ16,41664,37106,0.8906009984639017,0.957,0.27118644067796616,0.9602762199999688,9.523768933000042
2,6403307,64,30,3,0.3,VanillaGreedy,41664,37106,0.8906009984639017,0.6998,0.19354838709677424,0.0,0.13566459900005157
2,6403307,64,30,3,0.3,UPGMA,41664,37106,0.8906009984639017,0.9606,0.6290322580645161,0.0,0.59405868500005
2,6403307,64,30,3,0.3,NeighborJoining,41664,37106,0.8906009984639017,0.9576,0.5483870967741935,0.0,0.6788408669999626
3,6403308,64,30,3,0.3,FullTripletTMC_SMJ16,41664,36847,0.8843846006144394,0.9384,0.2016806722689075,1.6589203309999903,7.271966946999896
3,6403308,64,30,3,0.3,VanillaGreedy,41664,36847,0.8843846006144394,0.658,0.20967741935483875,0.0,0.09381186000007347
3,6403308,64,30,3,0.3,UPGMA,41664,36847,0.8843846006144394,0.968,0.5483870967741935,0.0,0.5483762809999462
3,6403308,64,30,3,0.3,NeighborJoining,41664,36847,0.8843846006144394,0.9612,0.564516129032258,0.0,0.46996184600004653
4,6403309,64,30,3,0.3,FullTripletTMC_SMJ16,41664,37459,0.8990735407066052,0.8924,0.23728813559322037,1.2886157479999838,7.836938265999947
4,6403309,64,30,3,0.3,VanillaGreedy,41664,37459,0.8990735407066052,0.75,0.19354838709677424,0.0,0.0747225029999754
4,6403309,64,30,3,0.3,UPGMA,41664,37459,0.8990735407066052,0.9376,0.6129032258064516,0.0,0.8079872700000124
4,6403309,64,30,3,0.3,NeighborJoining,41664,37459,0.8990735407066052,0.914,0.532258064516129,0.0,0.5414550399999598
5,6403310,64,30,3,0.3,FullTripletTMC_SMJ16,41664,36273,0.8706077188940092,0.916,0.2033898305084746,1.2261628480000581,7.501213716000052
5,6403310,64,30,3,0.3,VanillaGreedy,41664,36273,0.8706077188940092,0.6268,0.19354838709677424,0.0,0.084123524000006
5,6403310,64,30,3,0.3,UPGMA,41664,36273,0.8706077188940092,0.9188,0.3709677419354839,0.0,0.7125392719999581
5,6403310,64,30,3,0.3,NeighborJoining,41664,36273,0.8706077188940092,0.71,0.25806451612903225,0.0,0.5350412520000418
6,6403311,64,30,3,0.3,FullTripletTMC_SMJ16,41664,37594,0.9023137480798771,0.966,0.27118644067796616,1.305461115000071,7.974657047999926
6,6403311,64,30,3,0.3,VanillaGreedy,41664,37594,0.9023137480798771,0.8612,0.32258064516129037,0.0,0.08754177000002983
6,6403311,64,30,3,0.3,UPGMA,41664,37594,0.9023137480798771,0.9964,0.6451612903225806,0.0,0.5059117989999322
6,6403311,64,30,3,0.3,NeighborJoining,41664,37594,0.9023137480798771,0.9686,0.6774193548387097,0.0,0.7180353400000286
7,6403312,64,30,3,0.3,FullTripletTMC_SMJ16,41664,36494,0.8759120583717358,0.9578,0.33613445378151263,1.236851086999991,6.09163145399998
7,6403312,64,30,3,0.3,VanillaGreedy,41664,36494,0.8759120583717358,0.6016,0.3548387096774194,0.0,0.08858357100007197
7,6403312,64,30,3,0.3,UPGMA,41664,36494,0.8759120583717358,0.9906,0.7419354838709677,0.0,0.4636797129999195
7,6403312,64,30,3,0.3,NeighborJoining,41664,36494,0.8759120583717358,0.7872,0.6935483870967742,0.0,0.5041262009999627
8,6403313,64,30,3,0.3,FullTripletTMC_SMJ16,41664,37195,0.8927371351766513,0.9554,0.22033898305084743,1.1357171790000393,7.865797625000027
8,6403313,64,30,3,0.3,VanillaGreedy,41664,37195,0.8927371351766513,0.664,0.25806451612903225,0.0,0.07898317200010752
8,6403313,64,30,3,0.3,UPGMA,41664,37195,0.8927371351766513,0.9964,0.5967741935483871,0.0,0.4951264110000011
8,6403313,64,30,3,0.3,NeighborJoining,41664,37195,0.8927371351766513,0.994,0.5483870967741935,0.0,0.4764838649999774
9,6403314,64,30,3,0.3,FullTripletTMC_SMJ16,41664,36947,0.8867847542242704,0.9404,0.26890756302521013,1.0238356250000606,6.057332180000003
9,6403314,64,30,3,0.3,VanillaGreedy,41664,36947,0.8867847542242704,0.6432,0.22580645161290325,0.0,0.0899092559999417
9,6403314,64,30,3,0.3,UPGMA,41664,36947,0.8867847542242704,0.9718,0.5967741935483871,0.0,0.43923606199996357
9,6403314,64,30,3,0.3,NeighborJoining,41664,36947,0.8867847542242704,0.7702,0.4354838709677419,0.0,0.4706052799999725
10,6403315,64,30,3,0.3,FullTripletTMC_SMJ16,41664,37045,0.8891369047619048,0.9722,0.2542372881355932,1.1721265969999877,7.774283940999908
10,6403315,64,30,3,0.3,VanillaGreedy,41664,37045,0.8891369047619048,0.702,0.3902439024390244,0.0,0.09699389800005065
10,6403315,64,30,3,0.3,UPGMA,41664,37045,0.8891369047619048,0.9944,0.6935483870967742,0.0,0.5309651740000163
10,6403315,64,30,3,0.3,NeighborJoining,41664,37045,0.8891369047619048,0.8578,0.7419354838709677,0.0,0.47027701199999683
11,6403316,64,30,3,0.3,FullTripletTMC_SMJ16,41664,35734,0.85767089093702,0.9194,0.23529411764705888,1.1707429890000185,5.98808558099995
11,6403316,64,30,3,0.3,VanillaGreedy,41664,35734,0.85767089093702,0.7514,0.20967741935483875,0.0,0.07376923800006807
11,6403316,64,30,3,0.3,UPGMA,41664,35734,0.85767089093702,0.993,0.7096774193548387,0.0,0.5000547639999695
11,6403316,64,30,3,0.3,NeighborJoining,41664,35734,0.85767089093702,0.8232,0.7096774193548387,0.0,0.7177237010000681
12,6403317,64,30,3,0.3,FullTripletTMC_SMJ16,41664,36461,0.8751200076804916,0.9242,0.2542372881355932,1.1178823840000405,7.394876746000023
12,6403317,64,30,3,0.3,VanillaGreedy,41664,36461,0.8751200076804916,0.75,0.3548387096774194,0.0,0.13156059000004916
12,6403317,64,30,3,0.3,UPGMA,41664,36461,0.8751200076804916,0.762,0.6451612903225806,0.0,0.5058431759999849
12,6403317,64,30,3,0.3,NeighborJoining,41664,36461,0.8751200076804916,0.7524,0.6129032258064516,0.0,0.6607670240000516
13,6403318,64,30,3,0.3,FullTripletTMC_SMJ16,41664,36834,0.8840725806451613,0.945,0.2857142857142857,1.1353165499999704,6.181388398000081
13,6403318,64,30,3,0.3,VanillaGreedy,41664,36834,0.8840725806451613,0.67,0.16129032258064513,0.0,0.07004934300005061
13,6403318,64,30,3,0.3,UPGMA,41664,36834,0.8840725806451613,0.9822,0.5967741935483871,0.0,0.49909541800002444
13,6403318,64,30,3,0.3,NeighborJoining,41664,36834,0.8840725806451613,0.9604,0.5483870967741935,0.0,0.4650692700000718
14,6403319,64,30,3,0.3,FullTripletTMC_SMJ16,41664,36403,0.8737279185867896,0.9578,0.22033898305084743,1.088254351000046,7.770130348999942
14,6403319,64,30,3,0.3,VanillaGreedy,41664,36403,0.8737279185867896,0.836,0.22764227642276424,0.0,0.12359199200000148
14,6403319,64,30,3,0.3,UPGMA,41664,36403,0.8737279185867896,0.9914,0.6774193548387097,0.0,0.5121478019999586
14,6403319,64,30,3,0.3,NeighborJoining,41664,36403,0.8737279185867896,0.7962,0.5967741935483871,0.0,0.4832648959999233
15,6403320,64,30,3,0.3,FullTripletTMC_SMJ16,41664,37682,0.9044258832565284,0.9792,0.29059829059829057,1.094338668999967,8.695031374999985
15,6403320,64,30,3,0.3,VanillaGreedy,41664,37682,0.9044258832565284,0.7548,0.33870967741935487,0.0,0.080293547999986
15,6403320,64,30,3,0.3,UPGMA,41664,37682,0.9044258832565284,0.9916,0.6129032258064516,0.0,0.5411910940000553
15,6403320,64,30,3,0.3,NeighborJoining,41664,37682,0.9044258832565284,0.7832,0.5,0.0,0.43970045599996865
16,6403321,64,30,3,0.3,FullTripletTMC_SMJ16,41664,36836,0.8841205837173579,0.945,0.27350427350427353,1.1299536450000005,9.278673981999987
16,6403321,64,30,3,0.3,VanillaGreedy,41664,36836,0.8841205837173579,0.8068,0.3902439024390244,0.0,0.09195759099998213
16,6403321,64,30,3,0.3,UPGMA,41664,36836,0.8841205837173579,0.9662,0.8064516129032258,0.0,0.4954290549999314
16,6403321,64,30,3,0.3,NeighborJoining,41664,36836,0.8841205837173579,0.969,0.7096774193548387,0.0,0.6700213240000039
17,6403322,64,30,3,0.3,FullTripletTMC_SMJ16,41664,36937,0.8865447388632872,0.9358,0.26890756302521013,1.143523273000028,6.148779483999988
17,6403322,64,30,3,0.3,VanillaGreedy,41664,36937,0.8865447388632872,0.7338,0.25806451612903225,0.0,0.07579623000003721
17,6403322,64,30,3,0.3,UPGMA,41664,36937,0.8865447388632872,0.9578,0.532258064516129,0.0,0.41376636100005726
17,6403322,64,30,3,0.3,NeighborJoining,41664,36937,0.8865447388632872,0.9932,0.532258064516129,0.0,0.49403815899995607
18,6403323,64,30,3,0.3,FullTripletTMC_SMJ16,41664,36569,0.877712173579109,0.8974,0.15254237288135597,1.1483528029999661,7.953595180999969
18,6403323,64,30,3,0.3,VanillaGreedy,41664,36569,0.877712173579109,0.6678,0.29032258064516125,0.0,0.10291846899997381
18,6403323,64,30,3,0.3,UPGMA,41664,36569,0.877712173579109,0.991,0.564516129032258,0.0,0.4631517330000179
18,6403323,64,30,3,0.3,NeighborJoining,41664,36569,0.877712173579109,0.6356,0.3709677419354839,0.0,0.48024746500004767
19,6403324,64,30,3,0.3,FullTripletTMC_SMJ16,41664,37389,0.8973934331797235,0.9456,0.3529411764705882,1.1912874839999859,6.213793290000012
19,6403324,64,30,3,0.3,VanillaGreedy,41664,37389,0.8973934331797235,0.8358,0.33870967741935487,0.0,0.09005954899998869
19,6403324,64,30,3,0.3,UPGMA,41664,37389,0.8973934331797235,0.989,0.6290322580645161,0.0,0.49903468599995904
19,6403324,64,30,3,0.3,NeighborJoining,41664,37389,0.8973934331797235,0.8674,0.5161290322580645,0.0,0.5430078279999861
20,6403325,64,30,3,0.3,FullTripletTMC_SMJ16,41664,37883,0.9092501920122887,0.9594,0.30508474576271183,1.198649592000038,7.290269226999953
20,6403325,64,30,3,0.3,VanillaGreedy,41664,37883,0.9092501920122887,0.6092,0.25806451612903225,0.0,0.08386484599998312
20,6403325,64,30,3,0.3,UPGMA,41664,37883,0.9092501920122887,0.9806,0.564516129032258,0.0,0.7877665830000069
20,6403325,64,30,3,0.3,NeighborJoining,41664,37883,0.9092501920122887,0.9718,0.532258064516129,0.0,0.49965812199991433
21,6403326,64,30,3,0.3,FullTripletTMC_SMJ16,41664,36580,0.8779761904761905,0.8936,0.18487394957983194,1.1728900919999887,6.044011310000087
21,6403326,64,30,3,0.3,VanillaGreedy,41664,36580,0.8779761904761905,0.7366,0.22580645161290325,0.0,0.06977168000003076
21,6403326,64,30,3,0.3,UPGMA,41664,36580,0.8779761904761905,0.7706,0.564516129032258,0.0,0.4319492979999495
21,6403326,64,30,3,0.3,NeighborJoining,41664,36580,0.8779761904761905,0.9944,0.5967741935483871,0.0,0.7381843230000413
22,6403327,64,30,3,0.3,FullTripletTMC_SMJ16,41664,35393,0.8494863671274961,0.9546,0.38983050847457623,1.0778486100000464,7.472815546999982
22,6403327,64,30,3,0.3,VanillaGreedy,41664,35393,0.8494863671274961,0.686,0.20967741935483875,0.0,0.08868842699996549
22,6403327,64,30,3,0.3,UPGMA,41664,35393,0.8494863671274961,0.7782,0.6129032258064516,0.0,0.5302919769999335
22,6403327,64,30,3,0.3,NeighborJoining,41664,35393,0.8494863671274961,0.7736,0.6290322580645161,0.0,0.5413278510000055
23,6403328,64,30,3,0.3,FullTripletTMC_SMJ16,41664,37291,0.895041282642089,0.938,0.23931623931623935,1.4955996610000284,8.271546405000095
23,6403328,64,30,3,0.3,VanillaGreedy,41664,37291,0.895041282642089,0.7114,0.4032258064516129,0.0,0.0909791020000057
23,6403328,64,30,3,0.3,UPGMA,41664,37291,0.895041282642089,0.9736,0.7903225806451613,0.0,0.7092318359999581
23,6403328,64,30,3,0.3,NeighborJoining,41664,37291,0.895041282642089,0.7476,0.6290322580645161,0.0,0.4498417109999764
24,6403329,64,30,3,0.3,FullTripletTMC_SMJ16,41664,36609,0.8786722350230415,0.947,0.4067796610169492,1.2095423939999819,8.04375737700002
24,6403329,64,30,3,0.3,VanillaGreedy,41664,36609,0.8786722350230415,0.5238,0.22580645161290325,0.0,0.07621754399997371
24,6403329,64,30,3,0.3,UPGMA,41664,36609,0.8786722350230415,0.982,0.7096774193548387,0.0,0.6923404640000399
24,6403329,64,30,3,0.3,NeighborJoining,41664,36609,0.8786722350230415,0.9756,0.6129032258064516,0.0,0.5034816339999679
25,6403330,64,30,3,0.3,FullTripletTMC_SMJ16,41664,37545,0.9011376728110599,0.9684,0.288135593220339,1.1302631290000136,7.131267819999948
25,6403330,64,30,3,0.3,VanillaGreedy,41664,37545,0.9011376728110599,0.713,0.33870967741935487,0.0,0.07526990199994543
25,6403330,64,30,3,0.3,UPGMA,41664,37545,0.9011376728110599,0.995,0.7096774193548387,0.0,0.49186831899999106
25,6403330,64,30,3,0.3,NeighborJoining,41664,37545,0.9011376728110599,0.7752,0.6451612903225806,0.0,0.7403839390000257
26,6403331,64,30,3,0.3,FullTripletTMC_SMJ16,41664,37297,0.895185291858679,0.907,0.26890756302521013,1.1217098480000232,6.4395359560001
26,6403331,64,30,3,0.3,VanillaGreedy,41664,37297,0.895185291858679,0.6108,0.17741935483870963,0.0,0.1094388850000314
26,6403331,64,30,3,0.3,UPGMA,41664,37297,0.895185291858679,0.9906,0.5806451612903225,0.0,0.4548200550000274
26,6403331,64,30,3,0.3,NeighborJoining,41664,37297,0.895185291858679,0.9538,0.532258064516129,0.0,0.4797788399999945
27,6403332,64,30,3,0.3,FullTripletTMC_SMJ16,41664,36438,0.8745679723502304,0.6908,0.30508474576271183,1.101152792999983,7.6411822489999395
27,6403332,64,30,3,0.3,VanillaGreedy,41664,36438,0.8745679723502304,0.8326,0.3870967741935484,0.0,0.08263271599992095
27,6403332,64,30,3,0.3,UPGMA,41664,36438,0.8745679723502304,0.9966,0.6451612903225806,0.0,0.4200470419999647
27,6403332,64,30,3,0.3,NeighborJoining,41664,36438,0.8745679723502304,0.9894,0.532258064516129,0.0,0.5065651830000206
28,6403333,64,30,3,0.3,FullTripletTMC_SMJ16,41664,37311,0.8955213133640553,0.959,0.30508474576271183,1.1704128999999739,8.204057954000064
28,6403333,64,30,3,0.3,VanillaGreedy,41664,37311,0.8955213133640553,0.7076,0.30645161290322576,0.0,0.09883162000005541
28,6403333,64,30,3,0.3,UPGMA,41664,37311,0.8955213133640553,0.9924,0.7419354838709677,0.0,0.4483831810000538
28,6403333,64,30,3,0.3,NeighborJoining,41664,37311,0.8955213133640553,0.9912,0.6612903225806452,0.0,0.4866079209999725
29,6403334,64,30,3,0.3,FullTripletTMC_SMJ16,41664,37522,0.9005856374807988,0.9364,0.2016806722689075,1.0962087010000232,6.479271411000013
29,6403334,64,30,3,0.3,VanillaGreedy,41664,37522,0.9005856374807988,0.8436,0.3548387096774194,0.0,0.09035072599999694
29,6403334,64,30,3,0.3,UPGMA,41664,37522,0.9005856374807988,0.972,0.5806451612903225,0.0,0.4650678189999553
29,6403334,64,30,3,0.3,NeighborJoining,41664,37522,0.9005856374807988,0.9746,0.5161290322580645,0.0,0.4734638359999508
30,6403335,64,30,3,0.3,FullTripletTMC_SMJ16,41664,38237,0.9177467357910907,0.9622,0.23728813559322037,1.1592872159999388,7.595683073000032
30,6403335,64,30,3,0.3,VanillaGreedy,41664,38237,0.9177467357910907,0.5362,0.32258064516129037,0.0,0.09873513900004127
30,6403335,64,30,3,0.3,UPGMA,41664,38237,0.9177467357910907,0.959,0.6774193548387097,0.0,0.4430602390000331
30,6403335,64,30,3,0.3,NeighborJoining,41664,38237,0.9177467357910907,0.9642,0.6612903225806452,0.0,0.5009493269999439
31,6403336,64,30,3,0.3,FullTripletTMC_SMJ16,41664,37656,0.9038018433179723,0.9652,0.2542372881355932,1.0903105630000027,7.132601193000028
31,6403336,64,30,3,0.3,VanillaGreedy,41664,37656,0.9038018433179723,0.9492,0.19512195121951215,0.0,0.09386851900001147
31,6403336,64,30,3,0.3,UPGMA,41664,37656,0.9038018433179723,0.9962,0.6129032258064516,0.0,0.6481557659999453
31,6403336,64,30,3,0.3,NeighborJoining,41664,37656,0.9038018433179723,0.997,0.6935483870967742,0.0,0.46070592900002794
32,6403337,64,30,3,0.3,FullTripletTMC_SMJ16,41664,36240,0.869815668202765,0.7164,0.288135593220339,1.2115560969999706,7.50495411199995
32,6403337,64,30,3,0.3,VanillaGreedy,41664,36240,0.869815668202765,0.7284,0.25806451612903225,0.0,0.08565671700000621
32,6403337,64,30,3,0.3,UPGMA,41664,36240,0.869815668202765,0.7436,0.564516129032258,0.0,0.6215061829999513
32,6403337,64,30,3,0.3,NeighborJoining,41664,36240,0.869815668202765,0.7468,0.5806451612903225,0.0,0.45178480300000956
33,6403338,64,30,3,0.3,FullTripletTMC_SMJ16,41664,35865,0.8608150921658986,0.963,0.3529411764705882,1.060368174000132,6.080057221999823
33,6403338,64,30,3,0.3,VanillaGreedy,41664,35865,0.8608150921658986,0.7856,0.33870967741935487,0.0,0.09282357699999011
33,6403338,64,30,3,0.3,UPGMA,41664,35865,0.8608150921658986,0.9744,0.5806451612903225,0.0,0.5017164099999718
33,6403338,64,30,3,0.3,NeighborJoining,41664,35865,0.8608150921658986,0.969,0.6451612903225806,0.0,0.4935303349998321
34,6403339,64,30,3,0.3,FullTripletTMC_SMJ16,41664,36752,0.8821044546850998,0.952,0.30508474576271183,1.1368449760000203,7.300992348000136
34,6403339,64,30,3,0.3,VanillaGreedy,41664,36752,0.8821044546850998,0.7648,0.27419354838709675,0.0,0.0767558249999638
34,6403339,64,30,3,0.3,UPGMA,41664,36752,0.8821044546850998,0.9644,0.564516129032258,0.0,0.5217776389999926
34,6403339,64,30,3,0.3,NeighborJoining,41664,36752,0.8821044546850998,0.8122,0.5161290322580645,0.0,0.46728179299998374
35,6403340,64,30,3,0.3,FullTripletTMC_SMJ16,41664,37229,0.8935531874039938,0.9306,0.31932773109243695,1.3984267739999723,6.61381227600009
35,6403340,64,30,3,0.3,VanillaGreedy,41664,37229,0.8935531874039938,0.6386,0.17741935483870963,0.0,0.0766568809999626
35,6403340,64,30,3,0.3,UPGMA,41664,37229,0.8935531874039938,0.9664,0.5967741935483871,0.0,0.5041051860000607
35,6403340,64,30,3,0.3,NeighborJoining,41664,37229,0.8935531874039938,0.9666,0.564516129032258,0.0,0.4586943969998174
36,6403341,64,30,3,0.3,FullTripletTMC_SMJ16,41664,37359,0.8966733870967742,0.9644,0.2542372881355932,1.0395840579999458,7.479030856999998
36,6403341,64,30,3,0.3,VanillaGreedy,41664,37359,0.8966733870967742,0.6912,0.19354838709677424,0.0,0.08081400400010352
36,6403341,64,30,3,0.3,UPGMA,41664,37359,0.8966733870967742,0.9808,0.467741935483871,0.0,0.5149989729998197
36,6403341,64,30,3,0.3,NeighborJoining,41664,37359,0.8966733870967742,0.9884,0.5161290322580645,0.0,0.47275124299994786
37,6403342,64,30,3,0.3,FullTripletTMC_SMJ16,41664,36738,0.8817684331797235,0.942,0.35593220338983056,1.0615030560002197,7.858755188000032
37,6403342,64,30,3,0.3,VanillaGreedy,41664,36738,0.8817684331797235,0.8462,0.27419354838709675,0.0,0.11197676699998738
37,6403342,64,30,3,0.3,UPGMA,41664,36738,0.8817684331797235,0.9434,0.6129032258064516,0.0,0.49774654800012286
37,6403342,64,30,3,0.3,NeighborJoining,41664,36738,0.8817684331797235,0.9564,0.6451612903225806,0.0,0.5285909399999582
38,6403343,64,30,3,0.3,FullTripletTMC_SMJ16,41664,38044,0.9131144393241167,0.9726,0.2542372881355932,1.1998072530000172,7.537671678000152
38,6403343,64,30,3,0.3,VanillaGreedy,41664,38044,0.9131144393241167,0.7204,0.29032258064516125,0.0,0.0964631859999372
38,6403343,64,30,3,0.3,UPGMA,41664,38044,0.9131144393241167,0.991,0.5806451612903225,0.0,0.47582086700003856
38,6403343,64,30,3,0.3,NeighborJoining,41664,38044,0.9131144393241167,0.9868,0.6612903225806452,0.0,0.4994807040000069
39,6403344,64,30,3,0.3,FullTripletTMC_SMJ16,41664,37801,0.9072820660522274,0.946,0.2016806722689075,1.1237504499999886,6.144838454000137
39,6403344,64,30,3,0.3,VanillaGreedy,41664,37801,0.9072820660522274,0.6976,0.2764227642276422,0.0,0.09592877000000044
39,6403344,64,30,3,0.3,UPGMA,41664,37801,0.9072820660522274,0.9662,0.564516129032258,0.0,0.46328322599993044
39,6403344,64,30,3,0.3,NeighborJoining,41664,37801,0.9072820660522274,0.9566,0.564516129032258,0.0,0.7432391019999613
40,6403345,64,30,3,0.3,FullTripletTMC_SMJ16,41664,36994,0.887912826420891,0.9674,0.2542372881355932,1.1200612789998559,7.138558020999881
40,6403345,64,30,3,0.3,VanillaGreedy,41664,36994,0.887912826420891,0.7818,0.3548387096774194,0.0,0.09164802800000871
40,6403345,64,30,3,0.3,UPGMA,41664,36994,0.887912826420891,0.9976,0.7096774193548387,0.0,0.48962863900010234
40,6403345,64,30,3,0.3,NeighborJoining,41664,36994,0.887912826420891,0.9982,0.6290322580645161,0.0,0.48699009200004184
41,6403346,64,30,3,0.3,FullTripletTMC_SMJ16,41664,37148,0.8916090629800307,0.9706,0.2542372881355932,1.1559871140000268,7.704712104999999
41,6403346,64,30,3,0.3,VanillaGreedy,41664,37148,0.8916090629800307,0.5486,0.32258064516129037,0.0,0.08134428100015612
41,6403346,64,30,3,0.3,UPGMA,41664,37148,0.8916090629800307,0.996,0.7903225806451613,0.0,0.47325821200001883
41,6403346,64,30,3,0.3,NeighborJoining,41664,37148,0.8916090629800307,0.9594,0.7580645161290323,0.0,0.49908447899997554
42,6403347,64,30,3,0.3,FullTripletTMC_SMJ16,41664,37432,0.8984254992319508,0.8816,0.15254237288135597,1.0623738919998686,7.409837493000168
42,6403347,64,30,3,0.3,VanillaGreedy,41664,37432,0.8984254992319508,0.9292,0.30645161290322576,0.0,0.08171792500002084
42,6403347,64,30,3,0.3,UPGMA,41664,37432,0.8984254992319508,0.9352,0.6129032258064516,0.0,0.4921971799999483
42,6403347,64,30,3,0.3,NeighborJoining,41664,37432,0.8984254992319508,0.9282,0.5806451612903225,0.0,0.48732614100003957
43,6403348,64,30,3,0.3,FullTripletTMC_SMJ16,41664,38302,0.9193068356374808,0.9742,0.3389830508474576,1.1562713280000025,7.4599455979998766
43,6403348,64,30,3,0.3,VanillaGreedy,41664,38302,0.9193068356374808,0.8856,0.30645161290322576,0.0,0.07435347599994202
43,6403348,64,30,3,0.3,UPGMA,41664,38302,0.9193068356374808,0.9916,0.5806451612903225,0.0,0.3759353989998999
43,6403348,64,30,3,0.3,NeighborJoining,41664,38302,0.9193068356374808,0.9558,0.564516129032258,0.0,0.4394259509999756
44,6403349,64,30,3,0.3,FullTripletTMC_SMJ16,41664,37152,0.8917050691244239,0.9536,0.288135593220339,0.9951722739999695,6.604113240000061
44,6403349,64,30,3,0.3,VanillaGreedy,41664,37152,0.8917050691244239,0.754,0.25806451612903225,0.0,0.08287298300001567
44,6403349,64,30,3,0.3,UPGMA,41664,37152,0.8917050691244239,0.9864,0.5967741935483871,0.0,0.39221159299995634
44,6403349,64,30,3,0.3,NeighborJoining,41664,37152,0.8917050691244239,0.9578,0.532258064516129,0.0,0.47738436500003445
45,6403350,64,30,3,0.3,FullTripletTMC_SMJ16,41664,36672,0.880184331797235,0.9656,0.35593220338983056,0.9792416360000971,7.258939515999828
45,6403350,64,30,3,0.3,VanillaGreedy,41664,36672,0.880184331797235,0.8398,0.19354838709677424,0.0,0.08447919100012768
45,6403350,64,30,3,0.3,UPGMA,41664,36672,0.880184331797235,0.996,0.6290322580645161,0.0,0.4355745149998711
45,6403350,64,30,3,0.3,NeighborJoining,41664,36672,0.880184331797235,0.778,0.6612903225806452,0.0,0.4449747969999862
46,6403351,64,30,3,0.3,FullTripletTMC_SMJ16,41664,37002,0.8881048387096774,0.859,0.4067796610169492,1.2202370199997858,7.533764537000025
46,6403351,64,30,3,0.3,VanillaGreedy,41664,37002,0.8881048387096774,0.781,0.3577235772357723,0.0,0.07263029599994297
46,6403351,64,30,3,0.3,UPGMA,41664,37002,0.8881048387096774,0.7828,0.7419354838709677,0.0,0.4349334670000644
46,6403351,64,30,3,0.3,NeighborJoining,41664,37002,0.8881048387096774,0.779,0.6129032258064516,0.0,0.510485577000054
47,6403352,64,30,3,0.3,FullTripletTMC_SMJ16,41664,36860,0.8846966205837173,0.9726,0.3220338983050848,1.2191886590001104,7.99409857899991
47,6403352,64,30,3,0.3,VanillaGreedy,41664,36860,0.8846966205837173,0.9412,0.3709677419354839,0.0,0.08050600699993993
47,6403352,64,30,3,0.3,UPGMA,41664,36860,0.8846966205837173,0.9488,0.6129032258064516,0.0,0.5075700509999024
47,6403352,64,30,3,0.3,NeighborJoining,41664,36860,0.8846966205837173,0.939,0.5967741935483871,0.0,0.4800562169998557
48,6403353,64,30,3,0.3,FullTripletTMC_SMJ16,41664,37036,0.88892089093702,0.9482,0.38983050847457623,1.1403070470000785,7.130874338000012
48,6403353,64,30,3,0.3,VanillaGreedy,41664,37036,0.88892089093702,0.7426,0.11290322580645162,0.0,0.07051077699998132
48,6403353,64,30,3,0.3,UPGMA,41664,37036,0.88892089093702,0.961,0.5483870967741935,0.0,0.45550366399993436
48,6403353,64,30,3,0.3,NeighborJoining,41664,37036,0.88892089093702,0.95,0.5483870967741935,0.0,0.49936013699993964
49,6403354,64,30,3,0.3,FullTripletTMC_SMJ16,41664,36811,0.8835205453149002,0.9728,0.3220338983050848,1.149973354000167,7.206923513999982
49,6403354,64,30,3,0.3,VanillaGreedy,41664,36811,0.8835205453149002,0.8352,0.3870967741935484,0.0,0.0633891439999843
49,6403354,64,30,3,0.3,UPGMA,41664,36811,0.8835205453149002,0.9956,0.6129032258064516,0.0,0.6684826149999026
49,6403354,64,30,3,0.3,NeighborJoining,41664,36811,0.8835205453149002,0.9952,0.6612903225806452,0.0,0.40208085499989465
